Freq.	V(Vin)/I(V1)
2.25423921215178e+002	(9.18219821447108e+001dB,-1.79998165006141e+002°)
2.25943577022033e+002	(9.18219827367134e+001dB,-1.79998166613923e+002°)
2.26464430759241e+002	(9.18219833276761e+001dB,-1.79998168228592e+002°)
2.26986485188317e+002	(9.18219839175956e+001dB,-1.79998169850113e+002°)
2.27509743077142e+002	(9.18219845064682e+001dB,-1.79998171478450e+002°)
2.28034207199976e+002	(9.18219850942907e+001dB,-1.79998173113567e+002°)
2.28559880337477e+002	(9.18219856810595e+001dB,-1.79998174755430e+002°)
2.29086765276712e+002	(9.18219862667713e+001dB,-1.79998176404002e+002°)
2.29614864811170e+002	(9.18219868514227e+001dB,-1.79998178059249e+002°)
2.30144181740785e+002	(9.18219874350105e+001dB,-1.79998179721133e+002°)
2.30674718871941e+002	(9.18219880175314e+001dB,-1.79998181389621e+002°)
2.31206479017493e+002	(9.18219885989821e+001dB,-1.79998183064675e+002°)
2.31739464996781e+002	(9.18219891793595e+001dB,-1.79998184746260e+002°)
2.32273679635644e+002	(9.18219897586603e+001dB,-1.79998186434340e+002°)
2.32809125766434e+002	(9.18219903368814e+001dB,-1.79998188128878e+002°)
2.33345806228033e+002	(9.18219909140198e+001dB,-1.79998189829840e+002°)
2.33883723865868e+002	(9.18219914900724e+001dB,-1.79998191537189e+002°)
2.34422881531925e+002	(9.18219920650361e+001dB,-1.79998193250888e+002°)
2.34963282084763e+002	(9.18219926389079e+001dB,-1.79998194970902e+002°)
2.35504928389533e+002	(9.18219932116850e+001dB,-1.79998196697194e+002°)
2.36047823317990e+002	(9.18219937833643e+001dB,-1.79998198429729e+002°)
2.36591969748508e+002	(9.18219943539429e+001dB,-1.79998200168468e+002°)
2.37137370566097e+002	(9.18219949234181e+001dB,-1.79998201913378e+002°)
2.37684028662419e+002	(9.18219954917870e+001dB,-1.79998203664420e+002°)
2.38231946935800e+002	(9.18219960590467e+001dB,-1.79998205421558e+002°)
2.38781128291249e+002	(9.18219966251946e+001dB,-1.79998207184757e+002°)
2.39331575640470e+002	(9.18219971902280e+001dB,-1.79998208953978e+002°)
2.39883291901880e+002	(9.18219977541441e+001dB,-1.79998210729187e+002°)
2.40436280000624e+002	(9.18219983169402e+001dB,-1.79998212510346e+002°)
2.40990542868590e+002	(9.18219988786139e+001dB,-1.79998214297419e+002°)
2.41546083444424e+002	(9.18219994391624e+001dB,-1.79998216090369e+002°)
2.42102904673548e+002	(9.18219999985832e+001dB,-1.79998217889159e+002°)
2.42661009508172e+002	(9.18220005568739e+001dB,-1.79998219693753e+002°)
2.43220400907311e+002	(9.18220011140319e+001dB,-1.79998221504114e+002°)
2.43781081836805e+002	(9.18220016700549e+001dB,-1.79998223320204e+002°)
2.44343055269327e+002	(9.18220022249403e+001dB,-1.79998225141989e+002°)
2.44906324184404e+002	(9.18220027786858e+001dB,-1.79998226969430e+002°)
2.45470891568432e+002	(9.18220033312891e+001dB,-1.79998228802490e+002°)
2.46036760414692e+002	(9.18220038827478e+001dB,-1.79998230641134e+002°)
2.46603933723363e+002	(9.18220044330597e+001dB,-1.79998232485324e+002°)
2.47172414501542e+002	(9.18220049822226e+001dB,-1.79998234335023e+002°)
2.47742205763257e+002	(9.18220055302341e+001dB,-1.79998236190195e+002°)
2.48313310529485e+002	(9.18220060770922e+001dB,-1.79998238050802e+002°)
2.48885731828167e+002	(9.18220066227947e+001dB,-1.79998239916808e+002°)
2.49459472694223e+002	(9.18220071673395e+001dB,-1.79998241788175e+002°)
2.50034536169571e+002	(9.18220077107245e+001dB,-1.79998243664867e+002°)
2.50610925303139e+002	(9.18220082529477e+001dB,-1.79998245546848e+002°)
2.51188643150885e+002	(9.18220087940070e+001dB,-1.79998247434079e+002°)
2.51767692775813e+002	(9.18220093339006e+001dB,-1.79998249326524e+002°)
2.52348077247985e+002	(9.18220098726263e+001dB,-1.79998251224147e+002°)
2.52929799644541e+002	(9.18220104101825e+001dB,-1.79998253126910e+002°)
2.53512863049717e+002	(9.18220109465670e+001dB,-1.79998255034776e+002°)
2.54097270554857e+002	(9.18220114817782e+001dB,-1.79998256947709e+002°)
2.54683025258430e+002	(9.18220120158142e+001dB,-1.79998258865671e+002°)
2.55270130266051e+002	(9.18220125486733e+001dB,-1.79998260788626e+002°)
2.55858588690491e+002	(9.18220130803536e+001dB,-1.79998262716536e+002°)
2.56448403651698e+002	(9.18220136108535e+001dB,-1.79998264649366e+002°)
2.57039578276812e+002	(9.18220141401713e+001dB,-1.79998266587078e+002°)
2.57632115700183e+002	(9.18220146683053e+001dB,-1.79998268529634e+002°)
2.58226019063385e+002	(9.18220151952540e+001dB,-1.79998270477000e+002°)
2.58821291515234e+002	(9.18220157210157e+001dB,-1.79998272429136e+002°)
2.59417936211806e+002	(9.18220162455889e+001dB,-1.79998274386007e+002°)
2.60015956316452e+002	(9.18220167689721e+001dB,-1.79998276347577e+002°)
2.60615354999814e+002	(9.18220172911638e+001dB,-1.79998278313807e+002°)
2.61216135439845e+002	(9.18220178121625e+001dB,-1.79998280284662e+002°)
2.61818300821823e+002	(9.18220183319668e+001dB,-1.79998282260104e+002°)
2.62421854338368e+002	(9.18220188505754e+001dB,-1.79998284240097e+002°)
2.63026799189462e+002	(9.18220193679868e+001dB,-1.79998286224605e+002°)
2.63633138582461e+002	(9.18220198841998e+001dB,-1.79998288213590e+002°)
2.64240875732118e+002	(9.18220203992130e+001dB,-1.79998290207016e+002°)
2.64850013860593e+002	(9.18220209130252e+001dB,-1.79998292204846e+002°)
2.65460556197477e+002	(9.18220214256352e+001dB,-1.79998294207044e+002°)
2.66072505979804e+002	(9.18220219370417e+001dB,-1.79998296213574e+002°)
2.66685866452071e+002	(9.18220224472435e+001dB,-1.79998298224398e+002°)
2.67300640866254e+002	(9.18220229562396e+001dB,-1.79998300239480e+002°)
2.67916832481825e+002	(9.18220234640289e+001dB,-1.79998302258784e+002°)
2.68534444565773e+002	(9.18220239706101e+001dB,-1.79998304282273e+002°)
2.69153480392613e+002	(9.18220244759824e+001dB,-1.79998306309912e+002°)
2.69773943244414e+002	(9.18220249801447e+001dB,-1.79998308341663e+002°)
2.70395836410806e+002	(9.18220254830959e+001dB,-1.79998310377490e+002°)
2.71019163189005e+002	(9.18220259848353e+001dB,-1.79998312417358e+002°)
2.71643926883829e+002	(9.18220264853616e+001dB,-1.79998314461229e+002°)
2.72270130807712e+002	(9.18220269846743e+001dB,-1.79998316509068e+002°)
2.72897778280725e+002	(9.18220274827723e+001dB,-1.79998318560839e+002°)
2.73526872630592e+002	(9.18220279796548e+001dB,-1.79998320616505e+002°)
2.74157417192708e+002	(9.18220284753210e+001dB,-1.79998322676031e+002°)
2.74789415310160e+002	(9.18220289697702e+001dB,-1.79998324739380e+002°)
2.75422870333736e+002	(9.18220294630015e+001dB,-1.79998326806517e+002°)
2.76057785621954e+002	(9.18220299550144e+001dB,-1.79998328877405e+002°)
2.76694164541071e+002	(9.18220304458080e+001dB,-1.79998330952009e+002°)
2.77332010465103e+002	(9.18220309353817e+001dB,-1.79998333030294e+002°)
2.77971326775848e+002	(9.18220314237350e+001dB,-1.79998335112222e+002°)
2.78612116862896e+002	(9.18220319108671e+001dB,-1.79998337197759e+002°)
2.79254384123652e+002	(9.18220323967776e+001dB,-1.79998339286870e+002°)
2.79898131963355e+002	(9.18220328814658e+001dB,-1.79998341379517e+002°)
2.80543363795090e+002	(9.18220333649313e+001dB,-1.79998343475667e+002°)
2.81190083039812e+002	(9.18220338471736e+001dB,-1.79998345575283e+002°)
2.81838293126363e+002	(9.18220343281922e+001dB,-1.79998347678330e+002°)
2.82487997491488e+002	(9.18220348079868e+001dB,-1.79998349784772e+002°)
2.83139199579855e+002	(9.18220352865568e+001dB,-1.79998351894576e+002°)
2.83791902844073e+002	(9.18220357639019e+001dB,-1.79998354007704e+002°)
2.84446110744708e+002	(9.18220362400218e+001dB,-1.79998356124123e+002°)
2.85101826750308e+002	(9.18220367149161e+001dB,-1.79998358243796e+002°)
2.85759054337411e+002	(9.18220371885847e+001dB,-1.79998360366690e+002°)
2.86417796990574e+002	(9.18220376610271e+001dB,-1.79998362492768e+002°)
2.87078058202385e+002	(9.18220381322432e+001dB,-1.79998364621997e+002°)
2.87739841473483e+002	(9.18220386022327e+001dB,-1.79998366754342e+002°)
2.88403150312576e+002	(9.18220390709955e+001dB,-1.79998368889766e+002°)
2.89067988236463e+002	(9.18220395385315e+001dB,-1.79998371028237e+002°)
2.89734358770048e+002	(9.18220400048404e+001dB,-1.79998373169719e+002°)
2.90402265446360e+002	(9.18220404699222e+001dB,-1.79998375314178e+002°)
2.91071711806575e+002	(9.18220409337769e+001dB,-1.79998377461579e+002°)
2.91742701400031e+002	(9.18220413964043e+001dB,-1.79998379611888e+002°)
2.92415237784248e+002	(9.18220418578044e+001dB,-1.79998381765071e+002°)
2.93089324524946e+002	(9.18220423179773e+001dB,-1.79998383921093e+002°)
2.93764965196067e+002	(9.18220427769230e+001dB,-1.79998386079921e+002°)
2.94442163379790e+002	(9.18220432346416e+001dB,-1.79998388241520e+002°)
2.95120922666552e+002	(9.18220436911330e+001dB,-1.79998390405856e+002°)
2.95801246655068e+002	(9.18220441463975e+001dB,-1.79998392572895e+002°)
2.96483138952347e+002	(9.18220446004351e+001dB,-1.79998394742603e+002°)
2.97166603173715e+002	(9.18220450532460e+001dB,-1.79998396914947e+002°)
2.97851642942832e+002	(9.18220455048305e+001dB,-1.79998399089893e+002°)
2.98538261891708e+002	(9.18220459551886e+001dB,-1.79998401267408e+002°)
2.99226463660731e+002	(9.18220464043207e+001dB,-1.79998403447457e+002°)
2.99916251898677e+002	(9.18220468522270e+001dB,-1.79998405630008e+002°)
3.00607630262735e+002	(9.18220472989077e+001dB,-1.79998407815027e+002°)
3.01300602418524e+002	(9.18220477443632e+001dB,-1.79998410002480e+002°)
3.01995172040113e+002	(9.18220481885939e+001dB,-1.79998412192335e+002°)
3.02691342810042e+002	(9.18220486316000e+001dB,-1.79998414384559e+002°)
3.03389118419338e+002	(9.18220490733819e+001dB,-1.79998416579118e+002°)
3.04088502567539e+002	(9.18220495139401e+001dB,-1.79998418775980e+002°)
3.04789498962709e+002	(9.18220499532749e+001dB,-1.79998420975112e+002°)
3.05492111321462e+002	(9.18220503913869e+001dB,-1.79998423176481e+002°)
3.06196343368978e+002	(9.18220508282765e+001dB,-1.79998425380054e+002°)
3.06902198839026e+002	(9.18220512639441e+001dB,-1.79998427585799e+002°)
3.07609681473980e+002	(9.18220516983904e+001dB,-1.79998429793683e+002°)
3.08318795024845e+002	(9.18220521316158e+001dB,-1.79998432003674e+002°)
3.09029543251268e+002	(9.18220525636209e+001dB,-1.79998434215741e+002°)
3.09741929921567e+002	(9.18220529944063e+001dB,-1.79998436429849e+002°)
3.10455958812744e+002	(9.18220534239727e+001dB,-1.79998438645968e+002°)
3.11171633710510e+002	(9.18220538523205e+001dB,-1.79998440864066e+002°)
3.11888958409302e+002	(9.18220542794506e+001dB,-1.79998443084110e+002°)
3.12607936712303e+002	(9.18220547053635e+001dB,-1.79998445306069e+002°)
3.13328572431466e+002	(9.18220551300600e+001dB,-1.79998447529911e+002°)
3.14050869387529e+002	(9.18220555535408e+001dB,-1.79998449755605e+002°)
3.14774831410039e+002	(9.18220559758066e+001dB,-1.79998451983118e+002°)
3.15500462337370e+002	(9.18220563968583e+001dB,-1.79998454212420e+002°)
3.16227766016745e+002	(9.18220568166964e+001dB,-1.79998456443479e+002°)
3.16956746304256e+002	(9.18220572353220e+001dB,-1.79998458676265e+002°)
3.17687407064883e+002	(9.18220576527358e+001dB,-1.79998460910745e+002°)
3.18419752172519e+002	(9.18220580689386e+001dB,-1.79998463146889e+002°)
3.19153785509982e+002	(9.18220584839314e+001dB,-1.79998465384666e+002°)
3.19889510969045e+002	(9.18220588977150e+001dB,-1.79998467624045e+002°)
3.20626932450452e+002	(9.18220593102902e+001dB,-1.79998469864996e+002°)
3.21366053863937e+002	(9.18220597216582e+001dB,-1.79998472107487e+002°)
3.22106879128248e+002	(9.18220601318197e+001dB,-1.79998474351489e+002°)
3.22849412171168e+002	(9.18220605407758e+001dB,-1.79998476596971e+002°)
3.23593656929533e+002	(9.18220609485275e+001dB,-1.79998478843903e+002°)
3.24339617349253e+002	(9.18220613550757e+001dB,-1.79998481092254e+002°)
3.25087297385338e+002	(9.18220617604215e+001dB,-1.79998483341995e+002°)
3.25836701001913e+002	(9.18220621645660e+001dB,-1.79998485593094e+002°)
3.26587832172239e+002	(9.18220625675102e+001dB,-1.79998487845524e+002°)
3.27340694878741e+002	(9.18220629692551e+001dB,-1.79998490099253e+002°)
3.28095293113022e+002	(9.18220633698020e+001dB,-1.79998492354253e+002°)
3.28851630875886e+002	(9.18220637691519e+001dB,-1.79998494610493e+002°)
3.29609712177360e+002	(9.18220641673059e+001dB,-1.79998496867944e+002°)
3.30369541036717e+002	(9.18220645642652e+001dB,-1.79998499126577e+002°)
3.31131121482493e+002	(9.18220649600311e+001dB,-1.79998501386363e+002°)
3.31894457552512e+002	(9.18220653546047e+001dB,-1.79998503647272e+002°)
3.32659553293906e+002	(9.18220657479871e+001dB,-1.79998505909275e+002°)
3.33426412763136e+002	(9.18220661401797e+001dB,-1.79998508172345e+002°)
3.34195040026015e+002	(9.18220665311837e+001dB,-1.79998510436451e+002°)
3.34965439157729e+002	(9.18220669210004e+001dB,-1.79998512701565e+002°)
3.35737614242855e+002	(9.18220673096310e+001dB,-1.79998514967659e+002°)
3.36511569375391e+002	(9.18220676970769e+001dB,-1.79998517234703e+002°)
3.37287308658769e+002	(9.18220680833394e+001dB,-1.79998519502671e+002°)
3.38064836205881e+002	(9.18220684684197e+001dB,-1.79998521771533e+002°)
3.38844156139102e+002	(9.18220688523193e+001dB,-1.79998524041262e+002°)
3.39625272590308e+002	(9.18220692350396e+001dB,-1.79998526311829e+002°)
3.40408189700900e+002	(9.18220696165818e+001dB,-1.79998528583206e+002°)
3.41192911621827e+002	(9.18220699969475e+001dB,-1.79998530855366e+002°)
3.41979442513607e+002	(9.18220703761380e+001dB,-1.79998533128282e+002°)
3.42767786546349e+002	(9.18220707541548e+001dB,-1.79998535401924e+002°)
3.43557947899773e+002	(9.18220711309993e+001dB,-1.79998537676267e+002°)
3.44349930763236e+002	(9.18220715066731e+001dB,-1.79998539951283e+002°)
3.45143739335754e+002	(9.18220718811775e+001dB,-1.79998542226944e+002°)
3.45939377826019e+002	(9.18220722545140e+001dB,-1.79998544503224e+002°)
3.46736850452429e+002	(9.18220726266843e+001dB,-1.79998546780095e+002°)
3.47536161443103e+002	(9.18220729976898e+001dB,-1.79998549057531e+002°)
3.48337315035908e+002	(9.18220733675320e+001dB,-1.79998551335504e+002°)
3.49140315478482e+002	(9.18220737362126e+001dB,-1.79998553613989e+002°)
3.49945167028253e+002	(9.18220741037330e+001dB,-1.79998555892959e+002°)
3.50751873952464e+002	(9.18220744700950e+001dB,-1.79998558172387e+002°)
3.51560440528194e+002	(9.18220748353000e+001dB,-1.79998560452246e+002°)
3.52370871042382e+002	(9.18220751993497e+001dB,-1.79998562732512e+002°)
3.53183169791852e+002	(9.18220755622458e+001dB,-1.79998565013158e+002°)
3.53997341083329e+002	(9.18220759239898e+001dB,-1.79998567294157e+002°)
3.54813389233470e+002	(9.18220762845835e+001dB,-1.79998569575484e+002°)
3.55631318568879e+002	(9.18220766440285e+001dB,-1.79998571857114e+002°)
3.56451133426138e+002	(9.18220770023265e+001dB,-1.79998574139020e+002°)
3.57272838151822e+002	(9.18220773594792e+001dB,-1.79998576421178e+002°)
3.58096437102529e+002	(9.18220777154883e+001dB,-1.79998578703561e+002°)
3.58921934644898e+002	(9.18220780703556e+001dB,-1.79998580986145e+002°)
3.59749335155635e+002	(9.18220784240827e+001dB,-1.79998583268905e+002°)
3.60578643021535e+002	(9.18220787766715e+001dB,-1.79998585551815e+002°)
3.61409862639506e+002	(9.18220791281236e+001dB,-1.79998587834851e+002°)
3.62242998416591e+002	(9.18220794784409e+001dB,-1.79998590117988e+002°)
3.63078054769993e+002	(9.18220798276253e+001dB,-1.79998592401201e+002°)
3.63915036127099e+002	(9.18220801756783e+001dB,-1.79998594684465e+002°)
3.64753946925499e+002	(9.18220805226020e+001dB,-1.79998596967757e+002°)
3.65594791613016e+002	(9.18220808683981e+001dB,-1.79998599251052e+002°)
3.66437574647724e+002	(9.18220812130684e+001dB,-1.79998601534326e+002°)
3.67282300497975e+002	(9.18220815566148e+001dB,-1.79998603817555e+002°)
3.68128973642422e+002	(9.18220818990392e+001dB,-1.79998606100714e+002°)
3.68977598570040e+002	(9.18220822403435e+001dB,-1.79998608383781e+002°)
3.69828179780156e+002	(9.18220825805295e+001dB,-1.79998610666731e+002°)
3.70680721782465e+002	(9.18220829195990e+001dB,-1.79998612949540e+002°)
3.71535229097062e+002	(9.18220832575542e+001dB,-1.79998615232186e+002°)
3.72391706254457e+002	(9.18220835943968e+001dB,-1.79998617514645e+002°)
3.73250157795609e+002	(9.18220839301287e+001dB,-1.79998619796893e+002°)
3.74110588271941e+002	(9.18220842647521e+001dB,-1.79998622078908e+002°)
3.74973002245371e+002	(9.18220845982686e+001dB,-1.79998624360667e+002°)
3.75837404288332e+002	(9.18220849306804e+001dB,-1.79998626642146e+002°)
3.76703798983796e+002	(9.18220852619895e+001dB,-1.79998628923323e+002°)
3.77572190925303e+002	(9.18220855921977e+001dB,-1.79998631204176e+002°)
3.78442584716980e+002	(9.18220859213071e+001dB,-1.79998633484681e+002°)
3.79314984973568e+002	(9.18220862493197e+001dB,-1.79998635764817e+002°)
3.80189396320447e+002	(9.18220865762376e+001dB,-1.79998638044561e+002°)
3.81065823393659e+002	(9.18220869020626e+001dB,-1.79998640323891e+002°)
3.81944270839932e+002	(9.18220872267969e+001dB,-1.79998642602785e+002°)
3.82824743316708e+002	(9.18220875504425e+001dB,-1.79998644881221e+002°)
3.83707245492164e+002	(9.18220878730015e+001dB,-1.79998647159177e+002°)
3.84591782045238e+002	(9.18220881944759e+001dB,-1.79998649436631e+002°)
3.85478357665656e+002	(9.18220885148677e+001dB,-1.79998651713563e+002°)
3.86366977053953e+002	(9.18220888341792e+001dB,-1.79998653989950e+002°)
3.87257644921501e+002	(9.18220891524122e+001dB,-1.79998656265771e+002°)
3.88150365990532e+002	(9.18220894695691e+001dB,-1.79998658541006e+002°)
3.89045144994164e+002	(9.18220897856517e+001dB,-1.79998660815632e+002°)
3.89941986676426e+002	(9.18220901006623e+001dB,-1.79998663089629e+002°)
3.90840895792285e+002	(9.18220904146031e+001dB,-1.79998665362976e+002°)
3.91741877107665e+002	(9.18220907274760e+001dB,-1.79998667635652e+002°)
3.92644935399482e+002	(9.18220910392833e+001dB,-1.79998669907637e+002°)
3.93550075455659e+002	(9.18220913500271e+001dB,-1.79998672178910e+002°)
3.94457302075160e+002	(9.18220916597095e+001dB,-1.79998674449451e+002°)
3.95366620068009e+002	(9.18220919683327e+001dB,-1.79998676719239e+002°)
3.96278034255320e+002	(9.18220922758989e+001dB,-1.79998678988255e+002°)
3.97191549469321e+002	(9.18220925824103e+001dB,-1.79998681256478e+002°)
3.98107170553378e+002	(9.18220928878690e+001dB,-1.79998683523889e+002°)
3.99024902362022e+002	(9.18220931922773e+001dB,-1.79998685790466e+002°)
3.99944749760977e+002	(9.18220934956373e+001dB,-1.79998688056192e+002°)
4.00866717627182e+002	(9.18220937979512e+001dB,-1.79998690321046e+002°)
4.01790810848819e+002	(9.18220940992212e+001dB,-1.79998692585009e+002°)
4.02717034325338e+002	(9.18220943994497e+001dB,-1.79998694848062e+002°)
4.03645392967484e+002	(9.18220946986387e+001dB,-1.79998697110185e+002°)
4.04575891697321e+002	(9.18220949967905e+001dB,-1.79998699371359e+002°)
4.05508535448262e+002	(9.18220952939075e+001dB,-1.79998701631565e+002°)
4.06443329165090e+002	(9.18220955899917e+001dB,-1.79998703890784e+002°)
4.07380277803990e+002	(9.18220958850455e+001dB,-1.79998706148998e+002°)
4.08319386332569e+002	(9.18220961790711e+001dB,-1.79998708406188e+002°)
4.09260659729888e+002	(9.18220964720707e+001dB,-1.79998710662336e+002°)
4.10204102986483e+002	(9.18220967640468e+001dB,-1.79998712917422e+002°)
4.11149721104398e+002	(9.18220970550014e+001dB,-1.79998715171429e+002°)
4.12097519097206e+002	(9.18220973449370e+001dB,-1.79998717424338e+002°)
4.13047501990037e+002	(9.18220976338558e+001dB,-1.79998719676132e+002°)
4.13999674819606e+002	(9.18220979217600e+001dB,-1.79998721926792e+002°)
4.14954042634238e+002	(9.18220982086520e+001dB,-1.79998724176301e+002°)
4.15910610493897e+002	(9.18220984945342e+001dB,-1.79998726424641e+002°)
4.16869383470210e+002	(9.18220987794087e+001dB,-1.79998728671794e+002°)
4.17830366646496e+002	(9.18220990632779e+001dB,-1.79998730917743e+002°)
4.18793565117792e+002	(9.18220993461441e+001dB,-1.79998733162470e+002°)
4.19758983990881e+002	(9.18220996280097e+001dB,-1.79998735405958e+002°)
4.20726628384317e+002	(9.18220999088770e+001dB,-1.79998737648191e+002°)
4.21696503428455e+002	(9.18221001887482e+001dB,-1.79998739889150e+002°)
4.22668614265475e+002	(9.18221004676258e+001dB,-1.79998742128819e+002°)
4.23642966049413e+002	(9.18221007455121e+001dB,-1.79998744367181e+002°)
4.24619563946185e+002	(9.18221010224095e+001dB,-1.79998746604220e+002°)
4.25598413133615e+002	(9.18221012983202e+001dB,-1.79998748839918e+002°)
4.26579518801464e+002	(9.18221015732466e+001dB,-1.79998751074260e+002°)
4.27562886151457e+002	(9.18221018471911e+001dB,-1.79998753307228e+002°)
4.28548520397310e+002	(9.18221021201561e+001dB,-1.79998755538807e+002°)
4.29536426764757e+002	(9.18221023921439e+001dB,-1.79998757768981e+002°)
4.30526610491581e+002	(9.18221026631569e+001dB,-1.79998759997733e+002°)
4.31519076827635e+002	(9.18221029331974e+001dB,-1.79998762225048e+002°)
4.32513831034878e+002	(9.18221032022679e+001dB,-1.79998764450909e+002°)
4.33510878387398e+002	(9.18221034703707e+001dB,-1.79998766675302e+002°)
4.34510224171440e+002	(9.18221037375082e+001dB,-1.79998768898209e+002°)
4.35511873685437e+002	(9.18221040036828e+001dB,-1.79998771119617e+002°)
4.36515832240034e+002	(9.18221042688968e+001dB,-1.79998773339509e+002°)
4.37522105158120e+002	(9.18221045331528e+001dB,-1.79998775557870e+002°)
4.38530697774853e+002	(9.18221047964529e+001dB,-1.79998777774685e+002°)
4.39541615437691e+002	(9.18221050587998e+001dB,-1.79998779989939e+002°)
4.40554863506420e+002	(9.18221053201957e+001dB,-1.79998782203617e+002°)
4.41570447353179e+002	(9.18221055806431e+001dB,-1.79998784415704e+002°)
4.42588372362493e+002	(9.18221058401444e+001dB,-1.79998786626185e+002°)
4.43608643931298e+002	(9.18221060987019e+001dB,-1.79998788835046e+002°)
4.44631267468974e+002	(9.18221063563182e+001dB,-1.79998791042272e+002°)
4.45656248397368e+002	(9.18221066129955e+001dB,-1.79998793247850e+002°)
4.46683592150828e+002	(9.18221068687364e+001dB,-1.79998795451763e+002°)
4.47713304176227e+002	(9.18221071235432e+001dB,-1.79998797653999e+002°)
4.48745389932996e+002	(9.18221073774184e+001dB,-1.79998799854542e+002°)
4.49779854893152e+002	(9.18221076303644e+001dB,-1.79998802053380e+002°)
4.50816704541323e+002	(9.18221078823836e+001dB,-1.79998804250498e+002°)
4.51855944374785e+002	(9.18221081334785e+001dB,-1.79998806445883e+002°)
4.52897579903483e+002	(9.18221083836514e+001dB,-1.79998808639520e+002°)
4.53941616650066e+002	(9.18221086329048e+001dB,-1.79998810831396e+002°)
4.54988060149911e+002	(9.18221088812411e+001dB,-1.79998813021498e+002°)
4.56036915951158e+002	(9.18221091286628e+001dB,-1.79998815209812e+002°)
4.57088189614736e+002	(9.18221093751723e+001dB,-1.79998817396326e+002°)
4.58141886714394e+002	(9.18221096207721e+001dB,-1.79998819581025e+002°)
4.59198012836729e+002	(9.18221098654645e+001dB,-1.79998821763896e+002°)
4.60256573581216e+002	(9.18221101092520e+001dB,-1.79998823944928e+002°)
4.61317574560239e+002	(9.18221103521371e+001dB,-1.79998826124106e+002°)
4.62381021399120e+002	(9.18221105941221e+001dB,-1.79998828301419e+002°)
4.63446919736147e+002	(9.18221108352096e+001dB,-1.79998830476853e+002°)
4.64515275222608e+002	(9.18221110754020e+001dB,-1.79998832650395e+002°)
4.65586093522817e+002	(9.18221113147017e+001dB,-1.79998834822035e+002°)
4.66659380314147e+002	(9.18221115531111e+001dB,-1.79998836991758e+002°)
4.67735141287056e+002	(9.18221117906328e+001dB,-1.79998839159553e+002°)
4.68813382145123e+002	(9.18221120272691e+001dB,-1.79998841325408e+002°)
4.69894108605073e+002	(9.18221122630225e+001dB,-1.79998843489310e+002°)
4.70977326396810e+002	(9.18221124978954e+001dB,-1.79998845651248e+002°)
4.72063041263447e+002	(9.18221127318904e+001dB,-1.79998847811209e+002°)
4.73151258961337e+002	(9.18221129650098e+001dB,-1.79998849969182e+002°)
4.74241985260100e+002	(9.18221131972560e+001dB,-1.79998852125156e+002°)
4.75335225942661e+002	(9.18221134286316e+001dB,-1.79998854279118e+002°)
4.76430986805271e+002	(9.18221136591390e+001dB,-1.79998856431058e+002°)
4.77529273657546e+002	(9.18221138887805e+001dB,-1.79998858580963e+002°)
4.78630092322493e+002	(9.18221141175588e+001dB,-1.79998860728823e+002°)
4.79733448636543e+002	(9.18221143454762e+001dB,-1.79998862874626e+002°)
4.80839348449582e+002	(9.18221145725351e+001dB,-1.79998865018362e+002°)
4.81947797624980e+002	(9.18221147987381e+001dB,-1.79998867160018e+002°)
4.83058802039625e+002	(9.18221150240875e+001dB,-1.79998869299585e+002°)
4.84172367583952e+002	(9.18221152485858e+001dB,-1.79998871437052e+002°)
4.85288500161973e+002	(9.18221154722355e+001dB,-1.79998873572407e+002°)
4.86407205691313e+002	(9.18221156950389e+001dB,-1.79998875705640e+002°)
4.87528490103238e+002	(9.18221159169986e+001dB,-1.79998877836741e+002°)
4.88652359342685e+002	(9.18221161381170e+001dB,-1.79998879965700e+002°)
4.89778819368297e+002	(9.18221163583965e+001dB,-1.79998882092505e+002°)
4.90907876152453e+002	(9.18221165778396e+001dB,-1.79998884217146e+002°)
4.92039535681301e+002	(9.18221167964487e+001dB,-1.79998886339614e+002°)
4.93173803954785e+002	(9.18221170142263e+001dB,-1.79998888459899e+002°)
4.94310686986684e+002	(9.18221172311747e+001dB,-1.79998890577990e+002°)
4.95450190804639e+002	(9.18221174472964e+001dB,-1.79998892693877e+002°)
4.96592321450184e+002	(9.18221176625940e+001dB,-1.79998894807551e+002°)
4.97737084978784e+002	(9.18221178770697e+001dB,-1.79998896919002e+002°)
4.98884487459860e+002	(9.18221180907261e+001dB,-1.79998899028220e+002°)
5.00034534976826e+002	(9.18221183035655e+001dB,-1.79998901135196e+002°)
5.01187233627119e+002	(9.18221185155904e+001dB,-1.79998903239921e+002°)
5.02342589522233e+002	(9.18221187268033e+001dB,-1.79998905342385e+002°)
5.03500608787751e+002	(9.18221189372065e+001dB,-1.79998907442578e+002°)
5.04661297563374e+002	(9.18221191468025e+001dB,-1.79998909540492e+002°)
5.05824662002959e+002	(9.18221193555938e+001dB,-1.79998911636118e+002°)
5.06990708274549e+002	(9.18221195635827e+001dB,-1.79998913729446e+002°)
5.08159442560405e+002	(9.18221197707717e+001dB,-1.79998915820468e+002°)
5.09330871057040e+002	(9.18221199771631e+001dB,-1.79998917909175e+002°)
5.10504999975250e+002	(9.18221201827594e+001dB,-1.79998919995558e+002°)
5.11681835540151e+002	(9.18221203875631e+001dB,-1.79998922079608e+002°)
5.12861383991208e+002	(9.18221205915765e+001dB,-1.79998924161317e+002°)
