Freq.	V(Vi)/I(V1)
9.35405674147455e+003	(7.59739993485833e+001dB,9.42855450310648e+001°)
9.37562006925783e+003	(7.59539298134905e+001dB,9.42954772186774e+001°)
9.39723310564540e+003	(7.59338599601564e+001dB,9.43054326698954e+001°)
9.41889596522744e+003	(7.59137897871373e+001dB,9.43154114408991e+001°)
9.44060876285825e+003	(7.58937192929833e+001dB,9.43254135880142e+001°)
9.46237161365695e+003	(7.58736484762377e+001dB,9.43354391677138e+001°)
9.48418463300799e+003	(7.58535773354376e+001dB,9.43454882366215e+001°)
9.50604793656183e+003	(7.58335058691136e+001dB,9.43555608515059e+001°)
9.52796164023553e+003	(7.58134340757894e+001dB,9.43656570692886e+001°)
9.54992586021337e+003	(7.57933619539826e+001dB,9.43757769470374e+001°)
9.57194071294745e+003	(7.57732895022039e+001dB,9.43859205419717e+001°)
9.59400631515833e+003	(7.57532167189574e+001dB,9.43960879114622e+001°)
9.61612278383564e+003	(7.57331436027408e+001dB,9.44062791130294e+001°)
9.63829023623870e+003	(7.57130701520449e+001dB,9.44164942043448e+001°)
9.66050878989713e+003	(7.56929963653537e+001dB,9.44267332432323e+001°)
9.68277856261148e+003	(7.56729222411448e+001dB,9.44369962876698e+001°)
9.70509967245388e+003	(7.56528477778887e+001dB,9.44472833957863e+001°)
9.72747223776863e+003	(7.56327729740492e+001dB,9.44575946258635e+001°)
9.74989637717285e+003	(7.56126978280835e+001dB,9.44679300363390e+001°)
9.77237220955708e+003	(7.55926223384417e+001dB,9.44782896858040e+001°)
9.79489985408596e+003	(7.55725465035670e+001dB,9.44886736330039e+001°)
9.81747943019882e+003	(7.55524703218959e+001dB,9.44990819368404e+001°)
9.84011105761031e+003	(7.55323937918579e+001dB,9.45095146563709e+001°)
9.86279485631107e+003	(7.55123169118753e+001dB,9.45199718508088e+001°)
9.88553094656835e+003	(7.54922396803637e+001dB,9.45304535795234e+001°)
9.90831944892663e+003	(7.54721620957316e+001dB,9.45409599020432e+001°)
9.93116048420829e+003	(7.54520841563803e+001dB,9.45514908780542e+001°)
9.95405417351422e+003	(7.54320058607041e+001dB,9.45620465673993e+001°)
9.97700063822448e+003	(7.54119272070903e+001dB,9.45726270300819e+001°)
9.99999999999895e+003	(7.53918481939190e+001dB,9.45832323262644e+001°)
1.00230523807779e+004	(7.53717688195629e+001dB,9.45938625162684e+001°)
1.00461579027829e+004	(7.53516890823878e+001dB,9.46045176605764e+001°)
1.00693166885170e+004	(7.53316089807521e+001dB,9.46151978198321e+001°)
1.00925288607658e+004	(7.53115285130069e+001dB,9.46259030548406e+001°)
1.01157945425979e+004	(7.52914476774962e+001dB,9.46366334265683e+001°)
1.01391138573657e+004	(7.52713664725565e+001dB,9.46473889961446e+001°)
1.01624869287059e+004	(7.52512848965169e+001dB,9.46581698248620e+001°)
1.01859138805401e+004	(7.52312029476992e+001dB,9.46689759741772e+001°)
1.02093948370757e+004	(7.52111206244179e+001dB,9.46798075057090e+001°)
1.02329299228065e+004	(7.51910379249799e+001dB,9.46906644812422e+001°)
1.02565192625130e+004	(7.51709548476844e+001dB,9.47015469627278e+001°)
1.02801629812636e+004	(7.51508713908236e+001dB,9.47124550122802e+001°)
1.03038612044151e+004	(7.51307875526817e+001dB,9.47233886921822e+001°)
1.03276140576129e+004	(7.51107033315355e+001dB,9.47343480648816e+001°)
1.03514216667923e+004	(7.50906187256543e+001dB,9.47453331929948e+001°)
1.03752841581790e+004	(7.50705337332995e+001dB,9.47563441393053e+001°)
1.03992016582895e+004	(7.50504483527250e+001dB,9.47673809667654e+001°)
1.04231742939319e+004	(7.50303625821769e+001dB,9.47784437384964e+001°)
1.04472021922069e+004	(7.50102764198938e+001dB,9.47895325177889e+001°)
1.04712854805079e+004	(7.49901898641062e+001dB,9.48006473681044e+001°)
1.04954242865221e+004	(7.49701029130369e+001dB,9.48117883530738e+001°)
1.05196187382311e+004	(7.49500155649010e+001dB,9.48229555364996e+001°)
1.05438689639115e+004	(7.49299278179056e+001dB,9.48341489823572e+001°)
1.05681750921355e+004	(7.49098396702499e+001dB,9.48453687547929e+001°)
1.05925372517718e+004	(7.48897511201253e+001dB,9.48566149181266e+001°)
1.06169555719861e+004	(7.48696621657150e+001dB,9.48678875368520e+001°)
1.06414301822420e+004	(7.48495728051944e+001dB,9.48791866756361e+001°)
1.06659612123014e+004	(7.48294830367308e+001dB,9.48905123993211e+001°)
1.06905487922254e+004	(7.48093928584834e+001dB,9.49018647729244e+001°)
1.07151930523749e+004	(7.47893022686033e+001dB,9.49132438616387e+001°)
1.07398941234113e+004	(7.47692112652335e+001dB,9.49246497308338e+001°)
1.07646521362972e+004	(7.47491198465089e+001dB,9.49360824460569e+001°)
1.07894672222971e+004	(7.47290280105560e+001dB,9.49475420730308e+001°)
1.08143395129782e+004	(7.47089357554933e+001dB,9.49590286776581e+001°)
1.08392691402109e+004	(7.46888430794307e+001dB,9.49705423260212e+001°)
1.08642562361695e+004	(7.46687499804703e+001dB,9.49820830843786e+001°)
1.08893009333332e+004	(7.46486564567053e+001dB,9.49936510191717e+001°)
1.09144033644864e+004	(7.46285625062209e+001dB,9.50052461970214e+001°)
1.09395636627198e+004	(7.46084681270938e+001dB,9.50168686847301e+001°)
1.09647819614307e+004	(7.45883733173922e+001dB,9.50285185492809e+001°)
1.09900583943240e+004	(7.45682780751758e+001dB,9.50401958578410e+001°)
1.10153930954130e+004	(7.45481823984959e+001dB,9.50519006777591e+001°)
1.10407861990195e+004	(7.45280862853952e+001dB,9.50636330765686e+001°)
1.10662378397755e+004	(7.45079897339078e+001dB,9.50753931219875e+001°)
1.10917481526228e+004	(7.44878927420593e+001dB,9.50871808819162e+001°)
1.11173172728147e+004	(7.44677953078663e+001dB,9.50989964244439e+001°)
1.11429453359161e+004	(7.44476974293371e+001dB,9.51108398178438e+001°)
1.11686324778044e+004	(7.44275991044711e+001dB,9.51227111305768e+001°)
1.11943788346703e+004	(7.44075003312589e+001dB,9.51346104312906e+001°)
1.12201845430184e+004	(7.43874011076825e+001dB,9.51465377888207e+001°)
1.12460497396680e+004	(7.43673014317147e+001dB,9.51584932721931e+001°)
1.12719745617539e+004	(7.43472013013198e+001dB,9.51704769506213e+001°)
1.12979591467267e+004	(7.43271007144531e+001dB,9.51824888935092e+001°)
1.13240036323543e+004	(7.43069996690607e+001dB,9.51945291704514e+001°)
1.13501081567219e+004	(7.42868981630801e+001dB,9.52065978512341e+001°)
1.13762728582331e+004	(7.42667961944396e+001dB,9.52186950058353e+001°)
1.14024978756104e+004	(7.42466937610583e+001dB,9.52308207044249e+001°)
1.14287833478965e+004	(7.42265908608465e+001dB,9.52429750173671e+001°)
1.14551294144541e+004	(7.42064874917052e+001dB,9.52551580152201e+001°)
1.14815362149676e+004	(7.41863836515262e+001dB,9.52673697687351e+001°)
1.15080038894431e+004	(7.41662793381923e+001dB,9.52796103488602e+001°)
1.15345325782097e+004	(7.41461745495768e+001dB,9.52918798267387e+001°)
1.15611224219197e+004	(7.41260692835438e+001dB,9.53041782737104e+001°)
1.15877735615500e+004	(7.41059635379484e+001dB,9.53165057613131e+001°)
1.16144861384022e+004	(7.40858573106358e+001dB,9.53288623612826e+001°)
1.16412602941036e+004	(7.40657505994422e+001dB,9.53412481455513e+001°)
1.16680961706083e+004	(7.40456434021942e+001dB,9.53536631862536e+001°)
1.16949939101974e+004	(7.40255357167091e+001dB,9.53661075557234e+001°)
1.17219536554800e+004	(7.40054275407945e+001dB,9.53785813264935e+001°)
1.17489755493940e+004	(7.39853188722485e+001dB,9.53910845713011e+001°)
1.17760597352068e+004	(7.39652097088598e+001dB,9.54036173630821e+001°)
1.18032063565160e+004	(7.39451000484072e+001dB,9.54161797749782e+001°)
1.18304155572503e+004	(7.39249898886601e+001dB,9.54287718803334e+001°)
1.18576874816703e+004	(7.39048792273779e+001dB,9.54413937526963e+001°)
1.18850222743689e+004	(7.38847680623106e+001dB,9.54540454658194e+001°)
1.19124200802724e+004	(7.38646563911982e+001dB,9.54667270936625e+001°)
1.19398810446414e+004	(7.38445442117709e+001dB,9.54794387103909e+001°)
1.19674053130711e+004	(7.38244315217492e+001dB,9.54921803903770e+001°)
1.19949930314925e+004	(7.38043183188434e+001dB,9.55049522082018e+001°)
1.20226443461728e+004	(7.37842046007542e+001dB,9.55177542386544e+001°)
1.20503594037166e+004	(7.37640903651722e+001dB,9.55305865567327e+001°)
1.20781383510665e+004	(7.37439756097778e+001dB,9.55434492376466e+001°)
1.21059813355035e+004	(7.37238603322416e+001dB,9.55563423568142e+001°)
1.21338885046484e+004	(7.37037445302241e+001dB,9.55692659898672e+001°)
1.21618600064623e+004	(7.36836282013753e+001dB,9.55822202126490e+001°)
1.21898959892473e+004	(7.36635113433356e+001dB,9.55952051012164e+001°)
1.22179966016474e+004	(7.36433939537346e+001dB,9.56082207318383e+001°)
1.22461619926491e+004	(7.36232760301921e+001dB,9.56212671810012e+001°)
1.22743923115827e+004	(7.36031575703174e+001dB,9.56343445254047e+001°)
1.23026877081224e+004	(7.35830385717094e+001dB,9.56474528419646e+001°)
1.23310483322877e+004	(7.35629190319566e+001dB,9.56605922078158e+001°)
1.23594743344437e+004	(7.35427989486374e+001dB,9.56737627003079e+001°)
1.23879658653023e+004	(7.35226783193193e+001dB,9.56869643970113e+001°)
1.24165230759227e+004	(7.35025571415596e+001dB,9.57001973757138e+001°)
1.24451461177125e+004	(7.34824354129049e+001dB,9.57134617144248e+001°)
1.24738351424280e+004	(7.34623131308913e+001dB,9.57267574913745e+001°)
1.25025903021758e+004	(7.34421902930441e+001dB,9.57400847850133e+001°)
1.25314117494128e+004	(7.34220668968782e+001dB,9.57534436740145e+001°)
1.25602996369473e+004	(7.34019429398976e+001dB,9.57668342372759e+001°)
1.25892541179403e+004	(7.33818184195956e+001dB,9.57802565539186e+001°)
1.26182753459053e+004	(7.33616933334545e+001dB,9.57937107032872e+001°)
1.26473634747101e+004	(7.33415676789461e+001dB,9.58071967649539e+001°)
1.26765186585770e+004	(7.33214414535312e+001dB,9.58207148187167e+001°)
1.27057410520840e+004	(7.33013146546594e+001dB,9.58342649446009e+001°)
1.27350308101652e+004	(7.32811872797697e+001dB,9.58478472228587e+001°)
1.27643880881120e+004	(7.32610593262898e+001dB,9.58614617339736e+001°)
1.27938130415738e+004	(7.32409307916367e+001dB,9.58751085586571e+001°)
1.28233058265588e+004	(7.32208016732158e+001dB,9.58887877778519e+001°)
1.28528665994347e+004	(7.32006719684218e+001dB,9.59024994727322e+001°)
1.28824955169299e+004	(7.31805416746380e+001dB,9.59162437247039e+001°)
1.29121927361339e+004	(7.31604107892364e+001dB,9.59300206154082e+001°)
1.29419584144984e+004	(7.31402793095780e+001dB,9.59438302267170e+001°)
1.29717927098381e+004	(7.31201472330121e+001dB,9.59576726407396e+001°)
1.30016957803314e+004	(7.31000145568771e+001dB,9.59715479398203e+001°)
1.30316677845215e+004	(7.30798812784995e+001dB,9.59854562065395e+001°)
1.30617088813169e+004	(7.30597473951947e+001dB,9.59993975237156e+001°)
1.30918192299926e+004	(7.30396129042664e+001dB,9.60133719744058e+001°)
1.31219989901906e+004	(7.30194778030069e+001dB,9.60273796419058e+001°)
1.31522483219209e+004	(7.29993420886969e+001dB,9.60414206097515e+001°)
1.31825673855626e+004	(7.29792057586053e+001dB,9.60554949617196e+001°)
1.32129563418643e+004	(7.29590688099896e+001dB,9.60696027818295e+001°)
1.32434153519452e+004	(7.29389312400953e+001dB,9.60837441543434e+001°)
1.32739445772959e+004	(7.29187930461563e+001dB,9.60979191637650e+001°)
1.33045441797794e+004	(7.28986542253947e+001dB,9.61121278948466e+001°)
1.33352143216317e+004	(7.28785147750206e+001dB,9.61263704325822e+001°)
1.33659551654629e+004	(7.28583746922323e+001dB,9.61406468622138e+001°)
1.33967668742578e+004	(7.28382339742162e+001dB,9.61549572692313e+001°)
1.34276496113771e+004	(7.28180926181466e+001dB,9.61693017393723e+001°)
1.34586035405580e+004	(7.27979506211858e+001dB,9.61836803586234e+001°)
1.34896288259150e+004	(7.27778079804841e+001dB,9.61980932132217e+001°)
1.35207256319412e+004	(7.27576646931795e+001dB,9.62125403896550e+001°)
1.35518941235088e+004	(7.27375207563979e+001dB,9.62270219746633e+001°)
1.35831344658700e+004	(7.27173761672530e+001dB,9.62415380552402e+001°)
1.36144468246580e+004	(7.26972309228462e+001dB,9.62560887186323e+001°)
1.36458313658877e+004	(7.26770850202666e+001dB,9.62706740523408e+001°)
1.36772882559569e+004	(7.26569384565909e+001dB,9.62852941441241e+001°)
1.37088176616470e+004	(7.26367912288835e+001dB,9.62999490819967e+001°)
1.37404197501236e+004	(7.26166433341962e+001dB,9.63146389542305e+001°)
1.37720946889379e+004	(7.25964947695683e+001dB,9.63293638493568e+001°)
1.38038426460273e+004	(7.25763455320267e+001dB,9.63441238561659e+001°)
1.38356637897162e+004	(7.25561956185855e+001dB,9.63589190637097e+001°)
1.38675582887173e+004	(7.25360450262463e+001dB,9.63737495613010e+001°)
1.38995263121320e+004	(7.25158937519979e+001dB,9.63886154385160e+001°)
1.39315680294514e+004	(7.24957417928164e+001dB,9.64035167851942e+001°)
1.39636836105578e+004	(7.24755891456652e+001dB,9.64184536914404e+001°)
1.39958732257246e+004	(7.24554358074947e+001dB,9.64334262476236e+001°)
1.40281370456180e+004	(7.24352817752425e+001dB,9.64484345443814e+001°)
1.40604752412975e+004	(7.24151270458333e+001dB,9.64634786726186e+001°)
1.40928879842171e+004	(7.23949716161786e+001dB,9.64785587235077e+001°)
1.41253754462259e+004	(7.23748154831773e+001dB,9.64936747884928e+001°)
1.41579377995692e+004	(7.23546586437147e+001dB,9.65088269592878e+001°)
1.41905752168893e+004	(7.23345010946634e+001dB,9.65240153278785e+001°)
1.42232878712266e+004	(7.23143428328825e+001dB,9.65392399865238e+001°)
1.42560759360203e+004	(7.22941838552182e+001dB,9.65545010277571e+001°)
1.42889395851094e+004	(7.22740241585030e+001dB,9.65697985443865e+001°)
1.43218789927338e+004	(7.22538637395566e+001dB,9.65851326294956e+001°)
1.43548943335349e+004	(7.22337025951848e+001dB,9.66005033764465e+001°)
1.43879857825568e+004	(7.22135407221803e+001dB,9.66159108788781e+001°)
1.44211535152470e+004	(7.21933781173223e+001dB,9.66313552307108e+001°)
1.44543977074576e+004	(7.21732147773764e+001dB,9.66468365261428e+001°)
1.44877185354460e+004	(7.21530506990946e+001dB,9.66623548596557e+001°)
1.45211161758758e+004	(7.21328858792154e+001dB,9.66779103260135e+001°)
1.45545908058180e+004	(7.21127203144635e+001dB,9.66935030202631e+001°)
1.45881426027518e+004	(7.20925540015499e+001dB,9.67091330377378e+001°)
1.46217717445655e+004	(7.20723869371720e+001dB,9.67248004740552e+001°)
1.46554784095574e+004	(7.20522191180131e+001dB,9.67405054251210e+001°)
1.46892627764370e+004	(7.20320505407429e+001dB,9.67562479871281e+001°)
1.47231250243255e+004	(7.20118812020169e+001dB,9.67720282565605e+001°)
1.47570653327572e+004	(7.19917110984769e+001dB,9.67878463301916e+001°)
1.47910838816804e+004	(7.19715402267505e+001dB,9.68037023050863e+001°)
1.48251808514578e+004	(7.19513685834513e+001dB,9.68195962786023e+001°)
1.48593564228684e+004	(7.19311961651787e+001dB,9.68355283483911e+001°)
1.48936107771074e+004	(7.19110229685180e+001dB,9.68514986124010e+001°)
1.49279440957882e+004	(7.18908489900403e+001dB,9.68675071688744e+001°)
1.49623565609426e+004	(7.18706742263024e+001dB,9.68835541163516e+001°)
1.49968483550220e+004	(7.18504986738466e+001dB,9.68996395536728e+001°)
1.50314196608985e+004	(7.18303223292011e+001dB,9.69157635799766e+001°)
1.50660706618657e+004	(7.18101451888795e+001dB,9.69319262947038e+001°)
1.51008015416397e+004	(7.17899672493809e+001dB,9.69481277975958e+001°)
1.51356124843603e+004	(7.17697885071900e+001dB,9.69643681886994e+001°)
1.51705036745916e+004	(7.17496089587768e+001dB,9.69806475683640e+001°)
1.52054752973232e+004	(7.17294286005967e+001dB,9.69969660372469e+001°)
1.52405275379711e+004	(7.17092474290904e+001dB,9.70133236963111e+001°)
1.52756605823790e+004	(7.16890654406838e+001dB,9.70297206468277e+001°)
1.53108746168185e+004	(7.16688826317883e+001dB,9.70461569903787e+001°)
1.53461698279912e+004	(7.16486989988000e+001dB,9.70626328288556e+001°)
1.53815464030286e+004	(7.16285145381004e+001dB,9.70791482644623e+001°)
1.54170045294938e+004	(7.16083292460560e+001dB,9.70957033997167e+001°)
1.54525443953823e+004	(7.15881431190183e+001dB,9.71122983374501e+001°)
1.54881661891230e+004	(7.15679561533238e+001dB,9.71289331808105e+001°)
1.55238700995790e+004	(7.15477683452937e+001dB,9.71456080332628e+001°)
1.55596563160489e+004	(7.15275796912342e+001dB,9.71623229985899e+001°)
1.55955250282677e+004	(7.15073901874363e+001dB,9.71790781808949e+001°)
1.56314764264077e+004	(7.14871998301757e+001dB,9.71958736846018e+001°)
1.56675107010797e+004	(7.14670086157127e+001dB,9.72127096144565e+001°)
1.57036280433337e+004	(7.14468165402924e+001dB,9.72295860755288e+001°)
1.57398286446604e+004	(7.14266236001444e+001dB,9.72465031732134e+001°)
1.57761126969916e+004	(7.14064297914827e+001dB,9.72634610132310e+001°)
1.58124803927020e+004	(7.13862351105061e+001dB,9.72804597016304e+001°)
1.58489319246093e+004	(7.13660395533974e+001dB,9.72974993447890e+001°)
1.58854674859759e+004	(7.13458431163241e+001dB,9.73145800494148e+001°)
1.59220872705098e+004	(7.13256457954378e+001dB,9.73317019225465e+001°)
1.59587914723655e+004	(7.13054475868745e+001dB,9.73488650715566e+001°)
1.59955802861448e+004	(7.12852484867544e+001dB,9.73660696041514e+001°)
1.60324539068985e+004	(7.12650484911818e+001dB,9.73833156283738e+001°)
1.60694125301269e+004	(7.12448475962451e+001dB,9.74006032526031e+001°)
1.61064563517808e+004	(7.12246457980167e+001dB,9.74179325855576e+001°)
1.61435855682630e+004	(7.12044430925531e+001dB,9.74353037362945e+001°)
1.61808003764288e+004	(7.11842394758948e+001dB,9.74527168142135e+001°)
1.62181009735874e+004	(7.11640349440659e+001dB,9.74701719290565e+001°)
1.62554875575029e+004	(7.11438294930746e+001dB,9.74876691909092e+001°)
1.62929603263953e+004	(7.11236231189129e+001dB,9.75052087102035e+001°)
1.63305194789414e+004	(7.11034158175562e+001dB,9.75227905977183e+001°)
1.63681652142762e+004	(7.10832075849640e+001dB,9.75404149645799e+001°)
1.64058977319935e+004	(7.10629984170791e+001dB,9.75580819222664e+001°)
1.64437172321474e+004	(7.10427883098280e+001dB,9.75757915826051e+001°)
1.64816239152531e+004	(7.10225772591207e+001dB,9.75935440577785e+001°)
1.65196179822882e+004	(7.10023652608506e+001dB,9.76113394603210e+001°)
1.65576996346933e+004	(7.09821523108946e+001dB,9.76291779031242e+001°)
1.65958690743737e+004	(7.09619384051129e+001dB,9.76470594994374e+001°)
1.66341265036997e+004	(7.09417235393489e+001dB,9.76649843628675e+001°)
1.66724721255087e+004	(7.09215077094294e+001dB,9.76829526073823e+001°)
1.67109061431051e+004	(7.09012909111644e+001dB,9.77009643473111e+001°)
1.67494287602624e+004	(7.08810731403468e+001dB,9.77190196973476e+001°)
1.67880401812236e+004	(7.08608543927529e+001dB,9.77371187725489e+001°)
1.68267406107027e+004	(7.08406346641416e+001dB,9.77552616883399e+001°)
1.68655302538854e+004	(7.08204139502553e+001dB,9.77734485605123e+001°)
1.69044093164307e+004	(7.08001922468188e+001dB,9.77916795052278e+001°)
1.69433780044713e+004	(7.07799695495402e+001dB,9.78099546390194e+001°)
1.69824365246154e+004	(7.07597458541101e+001dB,9.78282740787927e+001°)
1.70215850839475e+004	(7.07395211562021e+001dB,9.78466379418275e+001°)
1.70608238900292e+004	(7.07192954514721e+001dB,9.78650463457793e+001°)
1.71001531509009e+004	(7.06990687355592e+001dB,9.78834994086816e+001°)
1.71395730750822e+004	(7.06788410040847e+001dB,9.79019972489466e+001°)
1.71790838715739e+004	(7.06586122526524e+001dB,9.79205399853664e+001°)
1.72186857498580e+004	(7.06383824768490e+001dB,9.79391277371170e+001°)
1.72583789199000e+004	(7.06181516722431e+001dB,9.79577606237576e+001°)
1.72981635921490e+004	(7.05979198343861e+001dB,9.79764387652329e+001°)
1.73380399775393e+004	(7.05776869588114e+001dB,9.79951622818746e+001°)
1.73780082874917e+004	(7.05574530410350e+001dB,9.80139312944042e+001°)
1.74180687339141e+004	(7.05372180765548e+001dB,9.80327459239329e+001°)
1.74582215292030e+004	(7.05169820608510e+001dB,9.80516062919652e+001°)
1.74984668862445e+004	(7.04967449893860e+001dB,9.80705125203983e+001°)
1.75388050184155e+004	(7.04765068576040e+001dB,9.80894647315266e+001°)
1.75792361395848e+004	(7.04562676609315e+001dB,9.81084630480402e+001°)
1.76197604641142e+004	(7.04360273947766e+001dB,9.81275075930303e+001°)
1.76603782068596e+004	(7.04157860545296e+001dB,9.81465984899868e+001°)
1.77010895831721e+004	(7.03955436355626e+001dB,9.81657358628040e+001°)
1.77418948088995e+004	(7.03753001332292e+001dB,9.81849198357800e+001°)
1.77827941003871e+004	(7.03550555428650e+001dB,9.82041505336186e+001°)
1.78237876744788e+004	(7.03348098597873e+001dB,9.82234280814315e+001°)
1.78648757485184e+004	(7.03145630792947e+001dB,9.82427526047408e+001°)
1.79060585403508e+004	(7.02943151966678e+001dB,9.82621242294792e+001°)
1.79473362683231e+004	(7.02740662071684e+001dB,9.82815430819932e+001°)
1.79887091512857e+004	(7.02538161060399e+001dB,9.83010092890444e+001°)
1.80301774085935e+004	(7.02335648885070e+001dB,9.83205229778109e+001°)
1.80717412601071e+004	(7.02133125497759e+001dB,9.83400842758897e+001°)
1.81134009261939e+004	(7.01930590850340e+001dB,9.83596933112992e+001°)
1.81551566277292e+004	(7.01728044894499e+001dB,9.83793502124781e+001°)
1.81970085860977e+004	(7.01525487581735e+001dB,9.83990551082917e+001°)
1.82389570231942e+004	(7.01322918863359e+001dB,9.84188081280297e+001°)
1.82810021614252e+004	(7.01120338690491e+001dB,9.84386094014115e+001°)
1.83231442237099e+004	(7.00917747014062e+001dB,9.84584590585849e+001°)
1.83653834334813e+004	(7.00715143784814e+001dB,9.84783572301305e+001°)
1.84077200146874e+004	(7.00512528953296e+001dB,9.84983040470619e+001°)
1.84501541917925e+004	(7.00309902469869e+001dB,9.85182996408294e+001°)
1.84926861897786e+004	(7.00107264284700e+001dB,9.85383441433196e+001°)
1.85353162341459e+004	(6.99904614347763e+001dB,9.85584376868604e+001°)
1.85780445509148e+004	(6.99701952608841e+001dB,9.85785804042190e+001°)
1.86208713666264e+004	(6.99499279017524e+001dB,9.85987724286085e+001°)
1.86637969083445e+004	(6.99296593523206e+001dB,9.86190138936857e+001°)
1.87068214036558e+004	(6.99093896075089e+001dB,9.86393049335552e+001°)
1.87499450806719e+004	(6.98891186622178e+001dB,9.86596456827720e+001°)
1.87931681680304e+004	(6.98688465113285e+001dB,9.86800362763418e+001°)
1.88364908948957e+004	(6.98485731497023e+001dB,9.87004768497235e+001°)
1.88799134909607e+004	(6.98282985721812e+001dB,9.87209675388329e+001°)
1.89234361864475e+004	(6.98080227735872e+001dB,9.87415084800414e+001°)
1.89670592121092e+004	(6.97877457487228e+001dB,9.87620998101822e+001°)
1.90107827992307e+004	(6.97674674923706e+001dB,9.87827416665489e+001°)
1.90546071796302e+004	(6.97471879992934e+001dB,9.88034341868995e+001°)
1.90985325856601e+004	(6.97269072642340e+001dB,9.88241775094571e+001°)
1.91425592502085e+004	(6.97066252819154e+001dB,9.88449717729143e+001°)
1.91866874067006e+004	(6.96863420470404e+001dB,9.88658171164329e+001°)
1.92309172890993e+004	(6.96660575542921e+001dB,9.88867136796469e+001°)
1.92752491319070e+004	(6.96457717983330e+001dB,9.89076616026651e+001°)
1.93196831701669e+004	(6.96254847738061e+001dB,9.89286610260728e+001°)
1.93642196394637e+004	(6.96051964753336e+001dB,9.89497120909344e+001°)
1.94088587759254e+004	(6.95849068975178e+001dB,9.89708149387941e+001°)
1.94536008162243e+004	(6.95646160349407e+001dB,9.89919697116814e+001°)
1.94984459975781e+004	(6.95443238821638e+001dB,9.90131765521089e+001°)
1.95433945577516e+004	(6.95240304337283e+001dB,9.90344356030778e+001°)
1.95884467350575e+004	(6.95037356841549e+001dB,9.90557470080797e+001°)
1.96336027683581e+004	(6.94834396279441e+001dB,9.90771109110977e+001°)
1.96788628970661e+004	(6.94631422595754e+001dB,9.90985274566084e+001°)
1.97242273611461e+004	(6.94428435735082e+001dB,9.91199967895863e+001°)
1.97696964011162e+004	(6.94225435641808e+001dB,9.91415190555047e+001°)
1.98152702580486e+004	(6.94022422260113e+001dB,9.91630944003369e+001°)
1.98609491735713e+004	(6.93819395533966e+001dB,9.91847229705613e+001°)
1.99067333898694e+004	(6.93616355407133e+001dB,9.92064049131611e+001°)
1.99526231496864e+004	(6.93413301823169e+001dB,9.92281403756274e+001°)
1.99986186963250e+004	(6.93210234725422e+001dB,9.92499295059634e+001°)
2.00447202736492e+004	(6.93007154057028e+001dB,9.92717724526835e+001°)
2.00909281260848e+004	(6.92804059760917e+001dB,9.92936693648178e+001°)
2.01372424986214e+004	(6.92600951779807e+001dB,9.93156203919148e+001°)
2.01836636368131e+004	(6.92397830056207e+001dB,9.93376256840426e+001°)
2.02301917867802e+004	(6.92194694532414e+001dB,9.93596853917916e+001°)
2.02768271952103e+004	(6.91991545150514e+001dB,9.93817996662777e+001°)
2.03235701093597e+004	(6.91788381852382e+001dB,9.94039686591434e+001°)
2.03704207770547e+004	(6.91585204579679e+001dB,9.94261925225619e+001°)
2.04173794466928e+004	(6.91382013273856e+001dB,9.94484714092382e+001°)
2.04644463672442e+004	(6.91178807876150e+001dB,9.94708054724121e+001°)
2.05116217882531e+004	(6.90975588327583e+001dB,9.94931948658611e+001°)
2.05589059598389e+004	(6.90772354568965e+001dB,9.95156397439028e+001°)
2.06062991326975e+004	(6.90569106540891e+001dB,9.95381402613965e+001°)
2.06538015581028e+004	(6.90365844183741e+001dB,9.95606965737467e+001°)
2.07014134879079e+004	(6.90162567437682e+001dB,9.95833088369056e+001°)
2.07491351745466e+004	(6.89959276242663e+001dB,9.96059772073759e+001°)
2.07969668710344e+004	(6.89755970538418e+001dB,9.96287018422118e+001°)
2.08449088309703e+004	(6.89552650264464e+001dB,9.96514828990240e+001°)
2.08929613085378e+004	(6.89349315360104e+001dB,9.96743205359807e+001°)
2.09411245585064e+004	(6.89145965764420e+001dB,9.96972149118110e+001°)
2.09893988362327e+004	(6.88942601416280e+001dB,9.97201661858068e+001°)
2.10377843976622e+004	(6.88739222254331e+001dB,9.97431745178265e+001°)
2.10862814993303e+004	(6.88535828217006e+001dB,9.97662400682964e+001°)
2.11348903983639e+004	(6.88332419242515e+001dB,9.97893629982148e+001°)
2.11836113524824e+004	(6.88128995268852e+001dB,9.98125434691537e+001°)
2.12324446199996e+004	(6.87925556233790e+001dB,9.98357816432621e+001°)
2.12813904598245e+004	(6.87722102074884e+001dB,9.98590776832683e+001°)
2.13304491314631e+004	(6.87518632729467e+001dB,9.98824317524835e+001°)
2.13796208950197e+004	(6.87315148134654e+001dB,9.99058440148032e+001°)
2.14289060111979e+004	(6.87111648227337e+001dB,9.99293146347119e+001°)
2.14783047413027e+004	(6.86908132944188e+001dB,9.99528437772838e+001°)
2.15278173472411e+004	(6.86704602221659e+001dB,9.99764316081873e+001°)
2.15774440915240e+004	(6.86501055995977e+001dB,1.00000078293687e+002°)
2.16271852372675e+004	(6.86297494203150e+001dB,1.00023784000647e+002°)
2.16770410481943e+004	(6.86093916778963e+001dB,1.00047548896533e+002°)
2.17270117886348e+004	(6.85890323658978e+001dB,1.00071373149418e+002°)
