Freq.	V(Vi)/I(V1)
1.40281370456180e+004	(7.23801544901413e+001dB,9.00012026286330e+001°)
1.40604752412975e+004	(7.23597416892025e+001dB,9.00012054762864e+001°)
1.40928879842171e+004	(7.23393269631011e+001dB,9.00012083310320e+001°)
1.41253754462259e+004	(7.23189103027661e+001dB,9.00012111928930e+001°)
1.41579377995692e+004	(7.22984916990830e+001dB,9.00012140618874e+001°)
1.41905752168893e+004	(7.22780711428936e+001dB,9.00012169380361e+001°)
1.42232878712266e+004	(7.22576486249955e+001dB,9.00012198213586e+001°)
1.42560759360203e+004	(7.22372241361420e+001dB,9.00012227118781e+001°)
1.42889395851094e+004	(7.22167976670420e+001dB,9.00012256096121e+001°)
1.43218789927338e+004	(7.21963692083598e+001dB,9.00012285145819e+001°)
1.43548943335349e+004	(7.21759387507145e+001dB,9.00012314268083e+001°)
1.43879857825568e+004	(7.21555062846804e+001dB,9.00012343463124e+001°)
1.44211535152470e+004	(7.21350718007860e+001dB,9.00012372731158e+001°)
1.44543977074576e+004	(7.21146352895146e+001dB,9.00012402072372e+001°)
1.44877185354460e+004	(7.20941967413034e+001dB,9.00012431486983e+001°)
1.45211161758758e+004	(7.20737561465436e+001dB,9.00012460975207e+001°)
1.45545908058180e+004	(7.20533134955802e+001dB,9.00012490537255e+001°)
1.45881426027518e+004	(7.20328687787115e+001dB,9.00012520173329e+001°)
1.46217717445655e+004	(7.20124219861892e+001dB,9.00012549883655e+001°)
1.46554784095574e+004	(7.19919731082178e+001dB,9.00012579668430e+001°)
1.46892627764370e+004	(7.19715221349549e+001dB,9.00012609527888e+001°)
1.47231250243255e+004	(7.19510690565103e+001dB,9.00012639462227e+001°)
1.47570653327572e+004	(7.19306138629463e+001dB,9.00012669471672e+001°)
1.47910838816804e+004	(7.19101565442770e+001dB,9.00012699556438e+001°)
1.48251808514578e+004	(7.18896970904687e+001dB,9.00012729716733e+001°)
1.48593564228684e+004	(7.18692354914390e+001dB,9.00012759952782e+001°)
1.48936107771074e+004	(7.18487717370568e+001dB,9.00012790264818e+001°)
1.49279440957882e+004	(7.18283058171422e+001dB,9.00012820653034e+001°)
1.49623565609426e+004	(7.18078377214661e+001dB,9.00012851117672e+001°)
1.49968483550220e+004	(7.17873674397500e+001dB,9.00012881658938e+001°)
1.50314196608985e+004	(7.17668949616657e+001dB,9.00012912277077e+001°)
1.50660706618657e+004	(7.17464202768351e+001dB,9.00012942972284e+001°)
1.51008015416397e+004	(7.17259433748300e+001dB,9.00012973744791e+001°)
1.51356124843603e+004	(7.17054642451716e+001dB,9.00013004594835e+001°)
1.51705036745916e+004	(7.16849828773306e+001dB,9.00013035522634e+001°)
1.52054752973232e+004	(7.16644992607268e+001dB,9.00013066528415e+001°)
1.52405275379711e+004	(7.16440133847286e+001dB,9.00013097612399e+001°)
1.52756605823790e+004	(7.16235252386532e+001dB,9.00013128774824e+001°)
1.53108746168185e+004	(7.16030348117660e+001dB,9.00013160015921e+001°)
1.53461698279912e+004	(7.15825420932804e+001dB,9.00013191335905e+001°)
1.53815464030286e+004	(7.15620470723576e+001dB,9.00013222735018e+001°)
1.54170045294938e+004	(7.15415497381063e+001dB,9.00013254213499e+001°)
1.54525443953823e+004	(7.15210500795824e+001dB,9.00013285771566e+001°)
1.54881661891230e+004	(7.15005480857889e+001dB,9.00013317409453e+001°)
1.55238700995790e+004	(7.14800437456754e+001dB,9.00013349127403e+001°)
1.55596563160489e+004	(7.14595370481379e+001dB,9.00013380925646e+001°)
1.55955250282677e+004	(7.14390279820188e+001dB,9.00013412804415e+001°)
1.56314764264077e+004	(7.14185165361060e+001dB,9.00013444763966e+001°)
1.56675107010797e+004	(7.13980026991334e+001dB,9.00013476804513e+001°)
1.57036280433337e+004	(7.13774864597801e+001dB,9.00013508926311e+001°)
1.57398286446604e+004	(7.13569678066701e+001dB,9.00013541129589e+001°)
1.57761126969916e+004	(7.13364467283725e+001dB,9.00013573414598e+001°)
1.58124803927020e+004	(7.13159232134006e+001dB,9.00013605781574e+001°)
1.58489319246093e+004	(7.12953972502121e+001dB,9.00013638230768e+001°)
1.58854674859759e+004	(7.12748688272086e+001dB,9.00013670762403e+001°)
1.59220872705098e+004	(7.12543379327353e+001dB,9.00013703376744e+001°)
1.59587914723655e+004	(7.12338045550809e+001dB,9.00013736074028e+001°)
1.59955802861448e+004	(7.12132686824770e+001dB,9.00013768854503e+001°)
1.60324539068985e+004	(7.11927303030981e+001dB,9.00013801718413e+001°)
1.60694125301269e+004	(7.11721894050611e+001dB,9.00013834666021e+001°)
1.61064563517808e+004	(7.11516459764254e+001dB,9.00013867697562e+001°)
1.61435855682630e+004	(7.11311000051918e+001dB,9.00013900813282e+001°)
1.61808003764288e+004	(7.11105514793032e+001dB,9.00013934013457e+001°)
1.62181009735874e+004	(7.10900003866435e+001dB,9.00013967298312e+001°)
1.62554875575029e+004	(7.10694467150377e+001dB,9.00014000668114e+001°)
1.62929603263953e+004	(7.10488904522515e+001dB,9.00014034123117e+001°)
1.63305194789414e+004	(7.10283315859912e+001dB,9.00014067663574e+001°)
1.63681652142762e+004	(7.10077701039029e+001dB,9.00014101289751e+001°)
1.64058977319935e+004	(7.09872059935727e+001dB,9.00014135001892e+001°)
1.64437172321474e+004	(7.09666392425260e+001dB,9.00014168800253e+001°)
1.64816239152531e+004	(7.09460698382276e+001dB,9.00014202685117e+001°)
1.65196179822882e+004	(7.09254977680811e+001dB,9.00014236656711e+001°)
1.65576996346933e+004	(7.09049230194286e+001dB,9.00014270715330e+001°)
1.65958690743737e+004	(7.08843455795504e+001dB,9.00014304861220e+001°)
1.66341265036997e+004	(7.08637654356648e+001dB,9.00014339094647e+001°)
1.66724721255087e+004	(7.08431825749277e+001dB,9.00014373415864e+001°)
1.67109061431051e+004	(7.08225969844322e+001dB,9.00014407825169e+001°)
1.67494287602624e+004	(7.08020086512086e+001dB,9.00014442322795e+001°)
1.67880401812236e+004	(7.07814175622235e+001dB,9.00014476909028e+001°)
1.68267406107027e+004	(7.07608237043800e+001dB,9.00014511584129e+001°)
1.68655302538854e+004	(7.07402270645172e+001dB,9.00014546348373e+001°)
1.69044093164307e+004	(7.07196276294098e+001dB,9.00014581202035e+001°)
1.69433780044713e+004	(7.06990253857678e+001dB,9.00014616145381e+001°)
1.69824365246154e+004	(7.06784203202361e+001dB,9.00014651178695e+001°)
1.70215850839475e+004	(7.06578124193946e+001dB,9.00014686302238e+001°)
1.70608238900292e+004	(7.06372016697571e+001dB,9.00014721516290e+001°)
1.71001531509009e+004	(7.06165880577716e+001dB,9.00014756821124e+001°)
1.71395730750822e+004	(7.05959715698198e+001dB,9.00014792217039e+001°)
1.71790838715739e+004	(7.05753521922164e+001dB,9.00014827704295e+001°)
1.72186857498580e+004	(7.05547299112093e+001dB,9.00014863283177e+001°)
1.72583789199000e+004	(7.05341047129790e+001dB,9.00014898953962e+001°)
1.72981635921490e+004	(7.05134765836382e+001dB,9.00014934716940e+001°)
1.73380399775393e+004	(7.04928455092313e+001dB,9.00014970572399e+001°)
1.73780082874917e+004	(7.04722114757347e+001dB,9.00015006520608e+001°)
1.74180687339141e+004	(7.04515744690555e+001dB,9.00015042561866e+001°)
1.74582215292030e+004	(7.04309344750321e+001dB,9.00015078696457e+001°)
1.74984668862445e+004	(7.04102914794329e+001dB,9.00015114924678e+001°)
1.75388050184155e+004	(7.03896454679569e+001dB,9.00015151246804e+001°)
1.75792361395848e+004	(7.03689964262324e+001dB,9.00015187663134e+001°)
1.76197604641142e+004	(7.03483443398175e+001dB,9.00015224173964e+001°)
1.76603782068596e+004	(7.03276891941991e+001dB,9.00015260779583e+001°)
1.77010895831721e+004	(7.03070309747927e+001dB,9.00015297480280e+001°)
1.77418948088995e+004	(7.02863696669423e+001dB,9.00015334276361e+001°)
1.77827941003871e+004	(7.02657052559196e+001dB,9.00015371168125e+001°)
1.78237876744788e+004	(7.02450377269239e+001dB,9.00015408155861e+001°)
1.78648757485184e+004	(7.02243670650819e+001dB,9.00015445239872e+001°)
1.79060585403508e+004	(7.02036932554466e+001dB,9.00015482420457e+001°)
1.79473362683231e+004	(7.01830162829978e+001dB,9.00015519697934e+001°)
1.79887091512857e+004	(7.01623361326411e+001dB,9.00015557072583e+001°)
1.80301774085935e+004	(7.01416527892079e+001dB,9.00015594544721e+001°)
1.80717412601071e+004	(7.01209662374546e+001dB,9.00015632114661e+001°)
1.81134009261939e+004	(7.01002764620627e+001dB,9.00015669782701e+001°)
1.81551566277292e+004	(7.00795834476379e+001dB,9.00015707549151e+001°)
1.81970085860977e+004	(7.00588871787103e+001dB,9.00015745414323e+001°)
1.82389570231942e+004	(7.00381876397333e+001dB,9.00015783378515e+001°)
1.82810021614252e+004	(7.00174848150837e+001dB,9.00015821442077e+001°)
1.83231442237099e+004	(6.99967786890613e+001dB,9.00015859605284e+001°)
1.83653834334813e+004	(6.99760692458882e+001dB,9.00015897868471e+001°)
1.84077200146874e+004	(6.99553564697085e+001dB,9.00015936231947e+001°)
1.84501541917925e+004	(6.99346403445881e+001dB,9.00015974696038e+001°)
1.84926861897786e+004	(6.99139208545140e+001dB,9.00016013261056e+001°)
1.85353162341459e+004	(6.98931979833940e+001dB,9.00016051927328e+001°)
1.85780445509148e+004	(6.98724717150565e+001dB,9.00016090695175e+001°)
1.86208713666264e+004	(6.98517420332497e+001dB,9.00016129564917e+001°)
1.86637969083445e+004	(6.98310089216414e+001dB,9.00016168536881e+001°)
1.87068214036558e+004	(6.98102723638185e+001dB,9.00016207611400e+001°)
1.87499450806719e+004	(6.97895323432866e+001dB,9.00016246788798e+001°)
1.87931681680304e+004	(6.97687888434697e+001dB,9.00016286069401e+001°)
1.88364908948957e+004	(6.97480418477094e+001dB,9.00016325453546e+001°)
1.88799134909607e+004	(6.97272913392652e+001dB,9.00016364941557e+001°)
1.89234361864475e+004	(6.97065373013129e+001dB,9.00016404533774e+001°)
1.89670592121092e+004	(6.96857797169455e+001dB,9.00016444230538e+001°)
1.90107827992307e+004	(6.96650185691716e+001dB,9.00016484032173e+001°)
1.90546071796302e+004	(6.96442538409157e+001dB,9.00016523939024e+001°)
1.90985325856601e+004	(6.96234855150175e+001dB,9.00016563951432e+001°)
1.91425592502085e+004	(6.96027135742314e+001dB,9.00016604069737e+001°)
1.91866874067006e+004	(6.95819380012262e+001dB,9.00016644294280e+001°)
1.92309172890993e+004	(6.95611587785843e+001dB,9.00016684625412e+001°)
1.92752491319070e+004	(6.95403758888019e+001dB,9.00016725063473e+001°)
1.93196831701669e+004	(6.95195893142878e+001dB,9.00016765608809e+001°)
1.93642196394637e+004	(6.94987990373634e+001dB,9.00016806261776e+001°)
1.94088587759254e+004	(6.94780050402621e+001dB,9.00016847022716e+001°)
1.94536008162243e+004	(6.94572073051289e+001dB,9.00016887891984e+001°)
1.94984459975781e+004	(6.94364058140198e+001dB,9.00016928869938e+001°)
1.95433945577516e+004	(6.94156005489013e+001dB,9.00016969956926e+001°)
1.95884467350575e+004	(6.93947914916503e+001dB,9.00017011153318e+001°)
1.96336027683581e+004	(6.93739786240530e+001dB,9.00017052459461e+001°)
1.96788628970661e+004	(6.93531619278050e+001dB,9.00017093875719e+001°)
1.97242273611461e+004	(6.93323413845107e+001dB,9.00017135402448e+001°)
1.97696964011162e+004	(6.93115169756822e+001dB,9.00017177040021e+001°)
1.98152702580486e+004	(6.92906886827397e+001dB,9.00017218788792e+001°)
1.98609491735713e+004	(6.92698564870106e+001dB,9.00017260649145e+001°)
1.99067333898694e+004	(6.92490203697288e+001dB,9.00017302621429e+001°)
1.99526231496864e+004	(6.92281803120345e+001dB,9.00017344706029e+001°)
1.99986186963250e+004	(6.92073362949737e+001dB,9.00017386903307e+001°)
2.00447202736492e+004	(6.91864882994975e+001dB,9.00017429213640e+001°)
2.00909281260848e+004	(6.91656363064617e+001dB,9.00017471637409e+001°)
2.01372424986214e+004	(6.91447802966262e+001dB,9.00017514174976e+001°)
2.01836636368131e+004	(6.91239202506547e+001dB,9.00017556826731e+001°)
2.02301917867802e+004	(6.91030561491140e+001dB,9.00017599593054e+001°)
2.02768271952103e+004	(6.90821879724736e+001dB,9.00017642474331e+001°)
2.03235701093597e+004	(6.90613157011050e+001dB,9.00017685470932e+001°)
2.03704207770547e+004	(6.90404393152812e+001dB,9.00017728583250e+001°)
2.04173794466928e+004	(6.90195587951765e+001dB,9.00017771811677e+001°)
2.04644463672442e+004	(6.89986741208655e+001dB,9.00017815156599e+001°)
2.05116217882531e+004	(6.89777852723228e+001dB,9.00017858618401e+001°)
2.05589059598389e+004	(6.89568922294225e+001dB,9.00017902197485e+001°)
2.06062991326975e+004	(6.89359949719376e+001dB,9.00017945894244e+001°)
2.06538015581028e+004	(6.89150934795393e+001dB,9.00017989709073e+001°)
2.07014134879079e+004	(6.88941877317969e+001dB,9.00018033642367e+001°)
2.07491351745466e+004	(6.88732777081765e+001dB,9.00018077694532e+001°)
2.07969668710344e+004	(6.88523633880414e+001dB,9.00018121865971e+001°)
2.08449088309703e+004	(6.88314447506506e+001dB,9.00018166157071e+001°)
2.08929613085378e+004	(6.88105217751588e+001dB,9.00018210568261e+001°)
2.09411245585064e+004	(6.87895944406158e+001dB,9.00018255099938e+001°)
2.09893988362327e+004	(6.87686627259658e+001dB,9.00018299752520e+001°)
2.10377843976622e+004	(6.87477266100467e+001dB,9.00018344526404e+001°)
2.10862814993303e+004	(6.87267860715897e+001dB,9.00018389422013e+001°)
2.11348903983639e+004	(6.87058410892190e+001dB,9.00018434439760e+001°)
2.11836113524824e+004	(6.86848916414505e+001dB,9.00018479580066e+001°)
2.12324446199996e+004	(6.86639377066919e+001dB,9.00018524843348e+001°)
2.12813904598245e+004	(6.86429792632416e+001dB,9.00018570230030e+001°)
2.13304491314631e+004	(6.86220162892886e+001dB,9.00018615740534e+001°)
2.13796208950197e+004	(6.86010487629115e+001dB,9.00018661375278e+001°)
2.14289060111979e+004	(6.85800766620780e+001dB,9.00018707134706e+001°)
2.14783047413027e+004	(6.85590999646443e+001dB,9.00018753019235e+001°)
2.15278173472411e+004	(6.85381186483548e+001dB,9.00018799029300e+001°)
2.15774440915240e+004	(6.85171326908407e+001dB,9.00018845165335e+001°)
2.16271852372675e+004	(6.84961420696204e+001dB,9.00018891427776e+001°)
2.16770410481943e+004	(6.84751467620981e+001dB,9.00018937817065e+001°)
2.17270117886348e+004	(6.84541467455634e+001dB,9.00018984333632e+001°)
2.17770977235289e+004	(6.84331419971909e+001dB,9.00019030977933e+001°)
2.18272991184273e+004	(6.84121324940392e+001dB,9.00019077750405e+001°)
2.18776162394928e+004	(6.83911182130505e+001dB,9.00019124651486e+001°)
2.19280493535018e+004	(6.83700991310500e+001dB,9.00019171681649e+001°)
2.19785987278455e+004	(6.83490752247451e+001dB,9.00019218841316e+001°)
2.20292646305318e+004	(6.83280464707247e+001dB,9.00019266130964e+001°)
2.20800473301863e+004	(6.83070128454587e+001dB,9.00019313551027e+001°)
2.21309470960536e+004	(6.82859743252974e+001dB,9.00019361101984e+001°)
2.21819641979994e+004	(6.82649308864707e+001dB,9.00019408784290e+001°)
2.22330989065113e+004	(6.82438825050874e+001dB,9.00019456598384e+001°)
2.22843514927003e+004	(6.82228291571346e+001dB,9.00019504544763e+001°)
2.23357222283025e+004	(6.82017708184771e+001dB,9.00019552623878e+001°)
2.23872113856806e+004	(6.81807074648566e+001dB,9.00019600836192e+001°)
2.24388192378249e+004	(6.81596390718912e+001dB,9.00019649182193e+001°)
2.24905460583550e+004	(6.81385656150743e+001dB,9.00019697662342e+001°)
2.25423921215215e+004	(6.81174870697744e+001dB,9.00019746277113e+001°)
2.25943577022070e+004	(6.80964034112342e+001dB,9.00019795026996e+001°)
2.26464430759278e+004	(6.80753146145699e+001dB,9.00019843912467e+001°)
2.26986485188354e+004	(6.80542206547703e+001dB,9.00019892934008e+001°)
2.27509743077179e+004	(6.80331215066965e+001dB,9.00019942092098e+001°)
2.28034207200013e+004	(6.80120171450808e+001dB,9.00019991387235e+001°)
2.28559880337514e+004	(6.79909075445264e+001dB,9.00020040819908e+001°)
2.29086765276749e+004	(6.79697926795062e+001dB,9.00020090390613e+001°)
2.29614864811208e+004	(6.79486725243624e+001dB,9.00020140099833e+001°)
2.30144181740822e+004	(6.79275470533056e+001dB,9.00020189948074e+001°)
2.30674718871978e+004	(6.79064162404142e+001dB,9.00020239935835e+001°)
2.31206479017531e+004	(6.78852800596336e+001dB,9.00020290063622e+001°)
2.31739464996819e+004	(6.78641384847755e+001dB,9.00020340331933e+001°)
2.32273679635682e+004	(6.78429914895169e+001dB,9.00020390741293e+001°)
2.32809125766472e+004	(6.78218390473998e+001dB,9.00020441292193e+001°)
2.33345806228071e+004	(6.78006811318301e+001dB,9.00020491985151e+001°)
2.33883723865906e+004	(6.77795177160767e+001dB,9.00020542820694e+001°)
2.34422881531963e+004	(6.77583487732714e+001dB,9.00020593799324e+001°)
2.34963282084801e+004	(6.77371742764072e+001dB,9.00020644921579e+001°)
2.35504928389571e+004	(6.77159941983383e+001dB,9.00020696187978e+001°)
2.36047823318028e+004	(6.76948085117789e+001dB,9.00020747599032e+001°)
2.36591969748546e+004	(6.76736171893027e+001dB,9.00020799155293e+001°)
2.37137370566136e+004	(6.76524202033416e+001dB,9.00020850857277e+001°)
2.37684028662458e+004	(6.76312175261855e+001dB,9.00020902705525e+001°)
2.38231946935839e+004	(6.76100091299811e+001dB,9.00020954700577e+001°)
2.38781128291288e+004	(6.75887949867313e+001dB,9.00021006842963e+001°)
2.39331575640509e+004	(6.75675750682942e+001dB,9.00021059133234e+001°)
2.39883291901919e+004	(6.75463493463825e+001dB,9.00021111571944e+001°)
2.40436280000663e+004	(6.75251177925624e+001dB,9.00021164159627e+001°)
2.40990542868629e+004	(6.75038803782530e+001dB,9.00021216896830e+001°)
2.41546083444464e+004	(6.74826370747254e+001dB,9.00021269784131e+001°)
2.42102904673587e+004	(6.74613878531018e+001dB,9.00021322822068e+001°)
2.42661009508211e+004	(6.74401326843548e+001dB,9.00021376011212e+001°)
2.43220400907351e+004	(6.74188715393062e+001dB,9.00021429352118e+001°)
2.43781081836845e+004	(6.73976043886267e+001dB,9.00021482845354e+001°)
2.44343055269366e+004	(6.73763312028344e+001dB,9.00021536491488e+001°)
2.44906324184444e+004	(6.73550519522944e+001dB,9.00021590291100e+001°)
2.45470891568472e+004	(6.73337666072178e+001dB,9.00021644244751e+001°)
2.46036760414732e+004	(6.73124751376608e+001dB,9.00021698353040e+001°)
2.46603933723403e+004	(6.72911775135236e+001dB,9.00021752616525e+001°)
2.47172414501582e+004	(6.72698737045500e+001dB,9.00021807035808e+001°)
2.47742205763297e+004	(6.72485636803259e+001dB,9.00021861611472e+001°)
2.48313310529526e+004	(6.72272474102789e+001dB,9.00021916344097e+001°)
2.48885731828208e+004	(6.72059248636771e+001dB,9.00021971234294e+001°)
2.49459472694264e+004	(6.71845960096284e+001dB,9.00022026282640e+001°)
2.50034536169611e+004	(6.71632608170792e+001dB,9.00022081489756e+001°)
2.50610925303180e+004	(6.71419192548140e+001dB,9.00022136856230e+001°)
2.51188643150926e+004	(6.71205712914540e+001dB,9.00022192382678e+001°)
2.51767692775854e+004	(6.70992168954564e+001dB,9.00022248069702e+001°)
2.52348077248025e+004	(6.70778560351133e+001dB,9.00022303917921e+001°)
2.52929799644582e+004	(6.70564886785509e+001dB,9.00022359927951e+001°)
2.53512863049759e+004	(6.70351147937286e+001dB,9.00022416100405e+001°)
2.54097270554898e+004	(6.70137343484377e+001dB,9.00022472435910e+001°)
2.54683025258472e+004	(6.69923473103006e+001dB,9.00022528935091e+001°)
2.55270130266092e+004	(6.69709536467702e+001dB,9.00022585598584e+001°)
2.55858588690532e+004	(6.69495533251282e+001dB,9.00022642427015e+001°)
2.56448403651739e+004	(6.69281463124845e+001dB,9.00022699421029e+001°)
2.57039578276854e+004	(6.69067325757764e+001dB,9.00022756581257e+001°)
2.57632115700225e+004	(6.68853120817671e+001dB,9.00022813908351e+001°)
2.58226019063427e+004	(6.68638847970452e+001dB,9.00022871402947e+001°)
2.58821291515276e+004	(6.68424506880232e+001dB,9.00022929065707e+001°)
2.59417936211848e+004	(6.68210097209367e+001dB,9.00022986897280e+001°)
2.60015956316494e+004	(6.67995618618436e+001dB,9.00023044898324e+001°)
2.60615354999856e+004	(6.67781070766226e+001dB,9.00023103069502e+001°)
2.61216135439887e+004	(6.67566453309724e+001dB,9.00023161411479e+001°)
2.61818300821865e+004	(6.67351765904106e+001dB,9.00023219924922e+001°)
2.62421854338411e+004	(6.67137008202727e+001dB,9.00023278610507e+001°)
2.63026799189505e+004	(6.66922179857111e+001dB,9.00023337468906e+001°)
2.63633138582504e+004	(6.66707280516936e+001dB,9.00023396500798e+001°)
2.64240875732161e+004	(6.66492309830028e+001dB,9.00023455706873e+001°)
2.64850013860636e+004	(6.66277267442348e+001dB,9.00023515087815e+001°)
2.65460556197520e+004	(6.66062152997982e+001dB,9.00023574644320e+001°)
2.66072505979847e+004	(6.65846966139127e+001dB,9.00023634377076e+001°)
2.66685866452114e+004	(6.65631706506084e+001dB,9.00023694286786e+001°)
2.67300640866297e+004	(6.65416373737243e+001dB,9.00023754374152e+001°)
2.67916832481869e+004	(6.65200967469075e+001dB,9.00023814639881e+001°)
2.68534444565816e+004	(6.64985487336118e+001dB,9.00023875084688e+001°)
2.69153480392657e+004	(6.64769932970966e+001dB,9.00023935709282e+001°)
2.69773943244457e+004	(6.64554304004261e+001dB,9.00023996514385e+001°)
2.70395836410850e+004	(6.64338600064674e+001dB,9.00024057500721e+001°)
2.71019163189049e+004	(6.64122820778900e+001dB,9.00024118669020e+001°)
2.71643926883873e+004	(6.63906965771644e+001dB,9.00024180020010e+001°)
2.72270130807756e+004	(6.63691034665609e+001dB,9.00024241554423e+001°)
2.72897778280769e+004	(6.63475027081483e+001dB,9.00024303273005e+001°)
2.73526872630636e+004	(6.63258942637928e+001dB,9.00024365176500e+001°)
2.74157417192753e+004	(6.63042780951570e+001dB,9.00024427265653e+001°)
2.74789415310204e+004	(6.62826541636981e+001dB,9.00024489541218e+001°)
2.75422870333781e+004	(6.62610224306673e+001dB,9.00024552003941e+001°)
2.76057785621999e+004	(6.62393828571083e+001dB,9.00024614654604e+001°)
2.76694164541116e+004	(6.62177354038559e+001dB,9.00024677493966e+001°)
2.77332010465148e+004	(6.61960800315349e+001dB,9.00024740522786e+001°)
2.77971326775893e+004	(6.61744167005590e+001dB,9.00024803741846e+001°)
2.78612116862941e+004	(6.61527453711292e+001dB,9.00024867151927e+001°)
2.79254384123698e+004	(6.61310660032326e+001dB,9.00024930753812e+001°)
2.79898131963400e+004	(6.61093785566414e+001dB,9.00024994548284e+001°)
2.80543363795135e+004	(6.60876829909113e+001dB,9.00025058536136e+001°)
2.81190083039858e+004	(6.60659792653801e+001dB,9.00025122718174e+001°)
2.81838293126409e+004	(6.60442673391667e+001dB,9.00025187095188e+001°)
2.82487997491534e+004	(6.60225471711697e+001dB,9.00025251667996e+001°)
2.83139199579901e+004	(6.60008187200657e+001dB,9.00025316437396e+001°)
2.83791902844119e+004	(6.59790819443085e+001dB,9.00025381404221e+001°)
2.84446110744755e+004	(6.59573368021273e+001dB,9.00025446569276e+001°)
2.85101826750354e+004	(6.59355832515256e+001dB,9.00025511933396e+001°)
2.85759054337458e+004	(6.59138212502798e+001dB,9.00025577497406e+001°)
2.86417796990621e+004	(6.58920507559375e+001dB,9.00025643262145e+001°)
2.87078058202432e+004	(6.58702717258165e+001dB,9.00025709228452e+001°)
2.87739841473530e+004	(6.58484841170033e+001dB,9.00025775397176e+001°)
2.88403150312623e+004	(6.58266878863515e+001dB,9.00025841769160e+001°)
2.89067988236510e+004	(6.58048829904804e+001dB,9.00025908345266e+001°)
2.89734358770095e+004	(6.57830693857740e+001dB,9.00025975126348e+001°)
2.90402265446407e+004	(6.57612470283788e+001dB,9.00026042113281e+001°)
2.91071711806623e+004	(6.57394158742030e+001dB,9.00026109306925e+001°)
2.91742701400079e+004	(6.57175758789147e+001dB,9.00026176708162e+001°)
2.92415237784295e+004	(6.56957269979405e+001dB,9.00026244317873e+001°)
2.93089324524994e+004	(6.56738691864640e+001dB,9.00026312136947e+001°)
2.93764965196115e+004	(6.56520023994242e+001dB,9.00026380166270e+001°)
2.94442163379838e+004	(6.56301265915143e+001dB,9.00026448406736e+001°)
2.95120922666600e+004	(6.56082417171798e+001dB,9.00026516859261e+001°)
2.95801246655116e+004	(6.55863477306171e+001dB,9.00026585524747e+001°)
2.96483138952396e+004	(6.55644445857722e+001dB,9.00026654404102e+001°)
2.97166603173764e+004	(6.55425322363388e+001dB,9.00026723498253e+001°)
2.97851642942880e+004	(6.55206106357566e+001dB,9.00026792808117e+001°)
2.98538261891757e+004	(6.54986797372104e+001dB,9.00026862334632e+001°)
2.99226463660780e+004	(6.54767394936278e+001dB,9.00026932078726e+001°)
2.99916251898726e+004	(6.54547898576781e+001dB,9.00027002041350e+001°)
3.00607630262784e+004	(6.54328307817701e+001dB,9.00027072223446e+001°)
3.01300602418573e+004	(6.54108622180512e+001dB,9.00027142625965e+001°)
3.01995172040162e+004	(6.53888841184052e+001dB,9.00027213249868e+001°)
3.02691342810091e+004	(6.53668964344508e+001dB,9.00027284096125e+001°)
3.03389118419387e+004	(6.53448991175402e+001dB,9.00027355165703e+001°)
3.04088502567588e+004	(6.53228921187569e+001dB,9.00027426459576e+001°)
3.04789498962758e+004	(6.53008753889145e+001dB,9.00027497978734e+001°)
3.05492111321511e+004	(6.52788488785548e+001dB,9.00027569724157e+001°)
3.06196343369028e+004	(6.52568125379459e+001dB,9.00027641696848e+001°)
3.06902198839076e+004	(6.52347663170809e+001dB,9.00027713897806e+001°)
3.07609681474030e+004	(6.52127101656757e+001dB,9.00027786328039e+001°)
3.08318795024895e+004	(6.51906440331676e+001dB,9.00027858988559e+001°)
3.09029543251319e+004	(6.51685678687134e+001dB,9.00027931880391e+001°)
3.09741929921617e+004	(6.51464816211875e+001dB,9.00028005004556e+001°)
3.10455958812795e+004	(6.51243852391803e+001dB,9.00028078362087e+001°)
3.11171633710561e+004	(6.51022786709962e+001dB,9.00028151954022e+001°)
3.11888958409353e+004	(6.50801618646521e+001dB,9.00028225781419e+001°)
3.12607936712354e+004	(6.50580347678752e+001dB,9.00028299845319e+001°)
3.13328572431517e+004	(6.50358973281013e+001dB,9.00028374146784e+001°)
3.14050869387580e+004	(6.50137494924729e+001dB,9.00028448686883e+001°)
3.14774831410090e+004	(6.49915912078374e+001dB,9.00028523466683e+001°)
3.15500462337421e+004	(6.49694224207453e+001dB,9.00028598487266e+001°)
3.16227766016796e+004	(6.49472430774480e+001dB,9.00028673749724e+001°)
3.16956746304307e+004	(6.49250531238960e+001dB,9.00028749255142e+001°)
3.17687407064935e+004	(6.49028525057371e+001dB,9.00028825004624e+001°)
3.18419752172570e+004	(6.48806411683143e+001dB,9.00028900999279e+001°)
3.19153785510034e+004	(6.48584190566639e+001dB,9.00028977240221e+001°)
3.19889510969098e+004	(6.48361861155135e+001dB,9.00029053728561e+001°)
3.20626932450504e+004	(6.48139422892800e+001dB,9.00029130465444e+001°)
3.21366053863989e+004	(6.47916875220676e+001dB,9.00029207451998e+001°)
3.22106879128301e+004	(6.47694217576657e+001dB,9.00029284689366e+001°)
3.22849412171221e+004	(6.47471449395470e+001dB,9.00029362178699e+001°)
3.23593656929585e+004	(6.47248570108652e+001dB,9.00029439921155e+001°)
3.24339617349306e+004	(6.47025579144533e+001dB,9.00029517917901e+001°)
3.25087297385391e+004	(6.46802475928212e+001dB,9.00029596170109e+001°)
3.25836701001966e+004	(6.46579259881536e+001dB,9.00029674678956e+001°)
